"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT14","WT16","WT18"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-10","0.00","0.0","0.0",,"35","21",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-11","0.00","0.0","0.0",,"24","16",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-12","0.00","0.0","0.0",,"28","19",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-13","0.00","0.0","0.0",,"29","22",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-14","0.00","0.0","0.0",,"32","26",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-15","0.00","0.0","0.0",,"38","28",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-16","0.33","0.0","0.0",,"40","35",,,"    1",,,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-17","0.00","0.0","0.0",,"46","33",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-18","0.00","0.0","0.0",,"36","24",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-19","0.00","0.0","0.0",,"34","22",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-20","0.00","0.0","0.0",,"44","33",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-21","0.00","0.0","0.0",,"51","31",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-22","0.00","0.0","0.0",,"53","29",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-23","0.00","0.0","0.0",,"42","35",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-24","0.00","0.0","0.0",,"40","28",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-25","0.00","0.0","0.0",,"53","25",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-26","0.00","0.0","0.0",,"49","25",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-27","0.00","0.0","0.0",,"53","28",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-28","0.00","0.0","0.0",,"43","34",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-29","0.00","0.0","0.0",,"37","31",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-30","0.00","0.0","0.0",,"39","24",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1994-12-31","0.13","0.6","1.0",,"37","28",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-01","0.04","0.4","1.0",,"28","11",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-02","0.00","0.0","1.0",,"21","9",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-03","0.00","0.0","1.0",,"18","4",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-04","0.00","0.0","1.0",,"8","0",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-05","0.00","0.0","0.0",,"20","-1",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-06","0.25","3.6","4.0",,"27","19",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-07","0.00","0.0","4.0",,"26","13",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-08","0.00","0.0","4.0",,"19","8",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-09","0.11","1.7","6.0",,"23","13",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-10","0.00","0.0","5.0",,"29","20",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-11","0.00","0.0","3.0",,"40","27",,,"    1",,,,,"    1",,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-12","0.00","0.0","0.0",,"49","40",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-13","1.23","0.0","0.0",,"41","34",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-14","1.00","0.0","0.0",,"40","35",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-15","0.00","0.0","0.0",,"36","31",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-16","0.00","0.0","0.0",,"35","31",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-17","0.00","0.0","0.0",,"43","31",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-18","0.05","0.1","0.0",,"43","30",,,"    1",,,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-19","1.04","0.0","0.0",,"39","34",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-20","0.00","0.0","0.0",,"35","26",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-21","0.04","0.6","1.0",,"26","21",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-22","0.19","4.3","5.0",,"22","18",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-23","0.00","0.0","4.0",,"26","16",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-24","0.00","0.0","3.0",,"26","8",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-25","0.00","0.0","3.0",,"30","11",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-26","0.00","0.0","2.0",,"31","13",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-27","0.11","1.1","3.0",,"34","19",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-28","0.00","0.0","3.0",,"34","23",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-29","0.00","0.0","2.0",,"30","24",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-30","0.00","0.0","2.0",,"35","18",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-01-31","0.00","0.0","2.0",,"40","22",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-01","0.00","0.0","1.0",,"44","35",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-02","0.00","0.0","1.0",,"35","33",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-03","0.04","0.8","2.0",,"34","29",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-04","0.00","0.0","1.0",,"29","15",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-05","0.00","0.0","0.0",,"15","5",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-06","0.00","0.0","0.0",,"20","6",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-07","0.00","0.0","0.0",,"21","12",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-08","0.00","0.0","0.0",,"21","8",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-09","0.00","0.0","0.0",,"36","15",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-10","0.00","0.0","0.0",,"40","16",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-11","0.00","0.0","0.0",,"16","2",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-12","0.00","0.0","0.0",,"18","1",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-13","0.00","0.0","0.0",,"26","14",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-14","0.00","0.0","0.0",,"31","11",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-15","0.03","0.0","0.0",,"38","26",,,"    1",,,,,"    1",,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-16","0.00","0.0","0.0",,"35","21",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-17","0.00","0.0","0.0",,"48","19",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-18","0.00","0.0","0.0",,"57","29",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-19","0.00","0.0","0.0",,"46","32",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-20","0.00","0.0","0.0",,"52","31",,,"    1",,,,,"    1",,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-21","0.00","0.0","0.0",,"33","26",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-22","0.00","0.0","0.0",,"52","28",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-23","0.03","0.0","0.0",,"51","33",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-24","0.00","0.0","0.0",,"39","28",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-25","0.00","0.0","0.0",,"50","33",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-26","0.52","0.0","0.0",,"33","28",,,"    1",,,,,"    1",,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-27","0.38","0.0","0.0",,"34","32",,,"    1",,,,,"    1",,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-02-28","0.00","0.0","0.0",,"34","25",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-01","0.00","0.0","0.0",,"25","13",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-02","0.00","0.0","0.0",,"28","12",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-03","0.00","0.0","0.0",,"34","14",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-04","0.00","0.0","0.0",,"44","22",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-05","0.21","1.1","0.0",,"38","32",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-06","0.02","0.0","0.0",,"36","33",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-07","0.70","1.6","2.0",,"37","26",,,"    1",,,"    1",,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-08","0.00","0.0","1.0",,"31","21",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-09","0.00","0.0","0.0",,"34","17",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-10","0.00","0.0","0.0",,"52","30",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-11","0.00","0.0","0.0",,"63","40",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-12","0.00","0.0","0.0",,"70","44",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-13","0.00","0.0","0.0",,"73","52",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-14","0.00","0.0","0.0",,"76","50",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-15","0.00","0.0","0.0",,"73","48",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-16","0.00","0.0","0.0",,"68","41",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-17","0.00","0.0","0.0",,"49","38",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-18","0.03","0.0","0.0",,"66","38",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-19","0.02","0.0","0.0",,"56","44",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-20","0.37","0.0","0.0",,"59","41",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-21","0.00","0.0","0.0",,"52","36",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-22","0.06","0.0","0.0",,"47","34",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-23","0.05","0.0","0.0",,"42","34",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-24","0.00","0.0","0.0",,"50","28",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-25","0.00","0.0","0.0",,"58","31",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-26","0.01","0.0","0.0",,"50","41",,,,,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-27","0.59","0.0","0.0",,"47","39",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-28","0.07","0.0","0.0",,"43","40",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-29","0.00","0.0","0.0",,"43","38",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-30","0.00","0.0","0.0",,"47","37",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-03-31","0.00","0.0","0.0",,"42","33",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-01","0.01","0.0","0.0",,"46","30",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-02","0.00","0.0","0.0",,"55","36",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-03","0.07","0.0","0.0",,"62","47",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-04","0.00","0.0","0.0",,"47","23",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-05","0.00","0.0","0.0",,"50","23",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-06","0.00","0.0","0.0",,"67","40",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-07","0.04","0.0","0.0",,"51","38",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-08","0.00","0.0","0.0",,"49","41",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-09","1.18","0.0","0.0",,"44","35",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-10","0.65","0.0","0.0",,"42","32",,,"    1",,"    1","    1",,"    1",,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-11","0.45","0.0","0.0",,"60","39",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-12","0.05","0.0","0.0",,"44","38",,,"    1",,"    1","    1","    1",,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-13","0.00","0.0","0.0",,"60","39",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-14","0.00","0.0","0.0",,"50","37",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-15","0.00","0.0","0.0",,"59","39",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-16","0.00","0.0","0.0",,"63","46",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-17","0.05","0.0","0.0",,"59","43",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-18","0.61","0.0","0.0",,"76","46",,,"    1",,,,,,,,,,"    1",,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-19","0.00","0.0","0.0",,"54","44",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-20","0.05","0.0","0.0",,"49","41",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-21","0.03","0.0","0.0",,"51","44",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-22","0.00","0.0","0.0",,"59","43",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-23","0.00","0.0","0.0",,"51","42",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-24","0.05","0.0","0.0",,"62","36",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-25","0.00","0.0","0.0",,"58","39",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-26","0.77","0.0","0.0",,"55","50",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-27","0.38","0.0","0.0",,"55","45",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-28","0.00","0.0","0.0",,"64","43",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-29","0.08","0.0","0.0",,"62","44",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-04-30","0.21","0.0","0.0",,"50","41",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-01","0.00","0.0","0.0",,"53","39",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-02","0.00","0.0","0.0",,"60","45",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-03","0.00","0.0","0.0",,"60","41",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-04","0.09","0.0","0.0",,"54","49",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-05","0.00","0.0","0.0",,"71","44",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-06","0.00","0.0","0.0",,"71","44",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-07","0.00","0.0","0.0",,"75","53",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-08","0.41","0.0","0.0",,"67","50",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-09","0.49","0.0","0.0",,"72","50",,,"    1",,"    1",,"    1",,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-10","0.06","0.0","0.0",,"61","50",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-11","0.00","0.0","0.0",,"65","51",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-12","0.00","0.0","0.0",,"72","50",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-13","0.16","0.0","0.0",,"65","57",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-14","0.00","0.0","0.0",,"70","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-15","0.00","0.0","0.0",,"74","49",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-16","0.22","0.0","0.0",,"77","58",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-17","0.02","0.0","0.0",,"65","51",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-18","0.11","0.0","0.0",,"55","46",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-19","0.00","0.0","0.0",,"76","45",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-20","0.00","0.0","0.0",,"77","56",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-21","0.00","0.0","0.0",,"72","54",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-22","0.00","0.0","0.0",,"77","49",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-23","1.41","0.0","0.0",,"71","51",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-24","0.55","0.0","0.0",,"55","49",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-25","0.18","0.0","0.0",,"62","48",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-26","0.00","0.0","0.0",,"66","48",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-27","0.27","0.0","0.0",,"68","55",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-28","0.20","0.0","0.0",,"75","58",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-29","0.00","0.0","0.0",,"68","54",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-30","0.00","0.0","0.0",,"79","54",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-05-31","0.00","0.0","0.0",,"82","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-06-01","0.00","0.0","0.0",,"78","65",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-06-02","0.51","0.0","0.0",,"74","60",,,"    1",,"    1",,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-06-03","0.00","0.0","0.0",,"74","60",,,"    1",,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-06-04","0.00","0.0","0.0",,"78","58",,,,,,,,,,,,,,,,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","1995-06-05","0.00","0.0","0.0",,"78","60",,,,,,,,,,,,,,,,
